date,count,package
2022-05-01,5286,here
2022-05-02,7982,here
2022-05-03,8955,here
2022-05-04,8833,here
2022-05-05,9396,here
2022-05-06,8740,here
2022-05-07,5304,here
2022-05-08,5015,here
2022-05-09,10341,here
2022-05-10,11408,here
2022-05-11,9503,here
2022-05-12,9717,here
2022-05-13,8747,here
2022-05-14,5314,here
2022-05-15,5139,here
2022-05-16,NA,here
2022-05-17,9300,here
2022-05-18,11469,here
2022-05-19,10470,here
2022-05-20,8807,here
2022-05-21,4803,here
2022-05-22,4577,here
2022-05-23,9551,here
2022-05-24,9792,here
2022-05-25,10151,here
2022-05-26,9062,here
2022-05-27,7409,here
2022-05-28,4495,here
2022-05-29,4397,here
2022-05-30,9767,here
2022-05-31,8902,here
2022-06-01,9238,here
2022-06-02,8709,here
2022-06-03,7820,here
2022-06-04,4246,here
2022-06-05,4429,here
2022-06-06,7724,here
2022-06-07,10191,here
2022-06-08,10181,here
2022-06-09,10428,here
2022-06-10,16244,here
2022-06-11,4190,here
2022-06-12,4754,here
2022-06-13,8390,here
2022-06-14,9398,here
2022-06-15,8885,here
2022-06-16,8363,here
2022-06-17,7904,here
2022-06-18,4023,here
2022-06-19,4128,here
2022-06-20,7882,here
2022-06-21,8170,here
2022-06-22,7809,here
2022-06-23,8119,here
2022-06-24,7004,here
2022-06-25,4088,here
2022-06-26,4485,here
2022-06-27,7617,here
2022-06-28,7921,here
2022-06-29,7950,here
2022-06-30,8138,here
2022-07-01,6935,here
2022-07-02,3862,here
2022-07-03,4118,here
2022-07-11,8620,here
2022-07-12,8728,here
2022-07-13,7333,here
2022-07-14,8410,here
2022-07-15,8092,here
2022-07-16,4856,here
2022-07-17,4944,here
2022-07-18,8101,here
2022-07-19,8006,here
2022-07-20,8045,here
2022-07-21,8023,here
2022-07-22,7505,here
2022-07-23,4572,here
2022-07-24,4668,here
2022-07-25,9591,here
2022-07-26,8988,here
2022-07-27,10035,here
2022-07-28,9787,here
2022-07-29,8592,here
2022-07-30,6248,here
2022-07-31,7066,here
2022-08-01,11254,here
2022-08-02,10137,here
2022-08-03,8468,here
2022-08-04,8879,here
2022-08-05,7915,here
2022-08-06,4896,here
2022-08-07,5151,here
2022-08-08,9509,here
2022-08-09,10209,here
2022-08-10,9220,here
2022-08-11,9224,here
2022-08-12,7072,here
2022-08-13,4606,here
2022-08-14,5468,here
2022-08-15,9796,here
2022-08-16,9039,here
2022-08-17,8055,here
2022-08-18,8756,here
2022-08-19,6267,here
2022-08-20,4286,here
2022-08-21,4382,here
2022-08-22,7699,here
2022-08-23,7283,here
2022-08-24,7857,here
2022-08-25,9925,here
2022-08-26,7110,here
2022-08-27,4326,here
2022-08-28,4233,here
2022-08-29,8344,here
2022-08-30,7804,here
2022-08-31,7386,here
2022-09-01,7416,here
2022-09-02,6392,here
2022-09-03,3400,here
2022-09-04,4110,here
2022-09-05,5847,here
2022-09-06,7302,here
2022-09-07,6947,here
2022-09-08,7228,here
2022-09-09,5874,here
2022-09-10,3590,here
2022-09-11,4167,here
2022-09-12,7567,here
2022-09-13,8301,here
2022-09-14,7967,here
2022-09-15,8119,here
2022-09-16,7123,here
2022-09-17,4251,here
2022-09-18,4112,here
2022-09-19,7595,here
2022-09-20,7768,here
2022-09-21,7248,here
2022-09-22,7609,here
2022-09-23,6890,here
2022-09-24,4378,here
2022-09-25,5337,here
2022-09-26,8017,here
2022-09-27,8201,here
2022-09-28,7869,here
2022-09-29,7495,here
2022-09-30,7014,here
2022-10-01,4511,here
2022-10-02,4500,here
2022-10-03,7448,here
2022-10-04,7397,here
2022-10-05,7432,here
2022-10-06,7458,here
2022-10-07,6632,here
2022-10-08,4106,here
2022-10-09,4186,here
2022-10-10,7176,here
2022-10-11,7887,here
2022-10-12,7765,here
2022-10-13,7840,here
2022-10-14,8207,here
2022-10-15,3957,here
2022-10-16,4129,here
2022-01-01,5999,DBI
2022-01-02,7283,DBI
2022-01-03,13710,DBI
2022-01-04,16489,DBI
2022-01-05,16499,DBI
2022-01-06,15861,DBI
2022-01-07,14905,DBI
2022-01-08,8423,DBI
2022-01-09,8501,DBI
2022-01-10,18173,DBI
2022-01-11,19312,DBI
2022-01-12,18581,DBI
2022-01-13,19115,DBI
2022-01-14,17171,DBI
2022-01-15,9236,DBI
2022-01-16,9788,DBI
2022-01-17,16787,DBI
2022-01-18,19459,DBI
2022-01-19,21011,DBI
2022-01-20,21165,DBI
2022-01-21,17562,DBI
2022-01-22,9689,DBI
2022-01-23,9666,DBI
2022-01-24,20219,DBI
2022-01-25,20675,DBI
2022-01-26,20161,DBI
2022-01-27,20501,DBI
2022-01-28,18477,DBI
2022-01-29,9518,DBI
2022-01-30,9447,DBI
2022-01-31,19340,DBI
2022-02-01,20612,DBI
2022-02-02,19336,DBI
2022-02-03,19518,DBI
2022-02-04,17392,DBI
2022-02-05,9477,DBI
2022-02-06,9597,DBI
2022-02-07,20501,DBI
2022-02-08,21066,DBI
2022-02-09,20684,DBI
2022-02-10,20040,DBI
2022-02-11,17215,DBI
2022-02-12,9095,DBI
2022-02-13,9173,DBI
2022-02-14,18535,DBI
2022-02-15,20675,DBI
2022-02-16,20678,DBI
2022-02-17,19735,DBI
2022-02-18,16980,DBI
2022-02-19,9230,DBI
2022-02-20,9331,DBI
2022-02-21,17932,DBI
2022-02-22,20419,DBI
2022-02-23,20757,DBI
2022-02-24,18394,DBI
2022-02-25,16015,DBI
2022-02-26,8847,DBI
2022-02-27,9457,DBI
2022-02-28,18152,DBI
2022-03-01,19702,DBI
2022-03-02,20097,DBI
2022-03-03,19284,DBI
2022-03-04,17190,DBI
2022-03-05,10136,DBI
2022-03-06,9890,DBI
2022-03-07,19703,DBI
2022-03-08,20085,DBI
2022-03-09,20646,DBI
2022-03-10,19264,DBI
2022-03-11,17084,DBI
2022-03-12,9863,DBI
2022-03-13,9882,DBI
2022-03-14,20411,DBI
2022-03-15,19949,DBI
2022-03-16,20461,DBI
2022-03-17,18678,DBI
2022-03-18,16157,DBI
2022-03-19,9630,DBI
2022-03-20,9743,DBI
2022-03-21,20576,DBI
2022-03-22,20352,DBI
2022-03-23,20912,DBI
2022-03-24,19909,DBI
2022-03-25,16691,DBI
2022-03-26,9924,DBI
2022-03-27,10284,DBI
2022-03-28,19292,DBI
2022-03-29,20772,DBI
2022-03-30,20377,DBI
2022-03-31,20398,DBI
2022-04-01,17185,DBI
2022-04-02,10336,DBI
2022-04-03,9715,DBI
2022-04-04,18583,DBI
2022-04-05,19985,DBI
2022-04-06,20136,DBI
2022-04-07,19333,DBI
2022-04-08,17377,DBI
2022-04-09,9536,DBI
2022-04-10,9550,DBI
2022-04-11,17894,DBI
2022-04-12,18992,DBI
2022-04-13,18021,DBI
2022-04-14,17517,DBI
2022-04-15,12645,DBI
2022-04-16,8653,DBI
2022-04-17,8405,DBI
2022-04-18,14525,DBI
2022-04-19,19101,DBI
2022-04-20,19310,DBI
2022-04-21,19218,DBI
2022-04-22,17847,DBI
2022-04-23,10463,DBI
2022-04-24,11247,DBI
2022-04-25,21020,DBI
2022-04-26,21653,DBI
2022-04-27,20408,DBI
2022-04-28,20296,DBI
2022-04-29,17621,DBI
2022-04-30,10452,DBI
2022-05-01,10730,DBI
2022-05-02,18353,DBI
2022-05-03,19964,DBI
2022-05-04,20013,DBI
2022-05-05,18997,DBI
2022-05-06,18119,DBI
2022-05-07,10292,DBI
2022-05-08,9578,DBI
2022-05-09,20312,DBI
2022-05-10,21326,DBI
2022-05-11,20828,DBI
2022-05-12,20485,DBI
2022-05-13,17794,DBI
2022-05-14,10251,DBI
2022-05-15,10242,DBI
2022-05-16,19774,DBI
2022-05-17,NA,DBI
2022-05-18,20035,DBI
2022-05-19,18779,DBI
2022-05-20,16483,DBI
2022-05-21,8956,DBI
2022-05-22,8841,DBI
2022-05-23,18777,DBI
2022-05-24,19754,DBI
2022-05-25,18418,DBI
2022-05-26,15713,DBI
2022-05-27,14682,DBI
2022-05-28,9052,DBI
2022-05-29,8822,DBI
2022-05-30,15550,DBI
2022-05-31,18723,DBI
2022-06-01,18739,DBI
2022-06-02,17282,DBI
2022-06-03,15258,DBI
2022-06-04,9405,DBI
2022-06-05,9598,DBI
2022-06-06,16948,DBI
2022-06-07,20448,DBI
2022-06-08,20152,DBI
2022-06-09,21139,DBI
2022-06-10,16386,DBI
2022-06-11,9084,DBI
2022-06-12,9761,DBI
2022-06-13,17732,DBI
2022-06-14,19279,DBI
2022-06-15,18495,DBI
2022-06-16,17292,DBI
2022-06-17,15439,DBI
2022-06-18,11865,DBI
2022-06-19,12266,DBI
2022-06-20,23520,DBI
2022-06-21,26254,DBI
2022-06-22,22680,DBI
2022-06-23,25848,DBI
2022-06-24,36126,DBI
2022-06-25,16657,DBI
2022-06-26,10392,DBI
2022-06-27,20258,DBI
2022-06-28,20792,DBI
2022-06-29,19538,DBI
2022-06-30,19934,DBI
2022-07-01,16197,DBI
2022-07-02,8989,DBI
2022-07-03,9226,DBI
2022-07-11,17961,DBI
2022-07-12,19693,DBI
2022-07-13,18441,DBI
2022-07-14,17960,DBI
2022-07-15,16538,DBI
2022-07-16,8914,DBI
2022-07-17,8847,DBI
2022-07-18,17797,DBI
2022-07-19,18623,DBI
2022-07-20,18523,DBI
2022-07-21,17427,DBI
2022-07-22,15643,DBI
2022-07-23,8872,DBI
2022-07-24,9117,DBI
2022-07-25,17650,DBI
2022-07-26,19129,DBI
2022-07-27,17762,DBI
2022-07-28,17094,DBI
2022-07-29,14938,DBI
2022-07-30,8563,DBI
2022-07-31,10982,DBI
2022-08-01,20799,DBI
2022-08-02,20244,DBI
2022-08-03,17462,DBI
2022-08-04,16886,DBI
2022-08-05,14884,DBI
2022-08-06,8435,DBI
2022-08-07,8544,DBI
2022-08-08,16775,DBI
2022-08-09,17018,DBI
2022-08-10,16659,DBI
2022-08-11,16126,DBI
2022-08-12,14934,DBI
2022-08-13,7893,DBI
2022-08-14,10626,DBI
2022-08-15,15362,DBI
2022-08-16,17443,DBI
2022-08-17,16785,DBI
2022-08-18,17518,DBI
2022-08-19,14790,DBI
2022-08-20,9355,DBI
2022-08-21,9092,DBI
2022-08-22,17751,DBI
2022-08-23,19097,DBI
2022-08-24,20473,DBI
2022-08-25,24370,DBI
2022-08-26,17564,DBI
2022-08-27,9520,DBI
2022-08-28,8643,DBI
2022-08-29,19506,DBI
2022-08-30,20340,DBI
2022-08-31,20694,DBI
2022-09-01,19135,DBI
2022-09-02,17279,DBI
2022-09-03,8543,DBI
2022-09-04,8739,DBI
2022-09-05,17146,DBI
2022-09-06,21627,DBI
2022-09-07,21576,DBI
2022-09-08,20847,DBI
2022-09-09,17655,DBI
2022-09-10,8995,DBI
2022-09-11,9897,DBI
2022-09-12,21106,DBI
2022-09-13,24497,DBI
2022-09-14,24015,DBI
2022-09-15,22442,DBI
2022-09-16,18482,DBI
2022-09-17,9981,DBI
2022-09-18,10593,DBI
2022-09-19,21776,DBI
2022-09-20,22952,DBI
2022-09-21,21716,DBI
2022-09-22,21666,DBI
2022-09-23,17915,DBI
2022-09-24,10031,DBI
2022-09-25,9897,DBI
2022-09-26,21245,DBI
2022-09-27,22261,DBI
2022-09-28,21757,DBI
2022-09-29,21655,DBI
2022-09-30,18328,DBI
2022-10-01,9664,DBI
2022-10-02,9371,DBI
2022-10-03,19116,DBI
2022-10-04,22810,DBI
2022-10-05,20781,DBI
2022-10-06,21268,DBI
2022-10-07,18184,DBI
2022-10-08,10093,DBI
2022-10-09,9972,DBI
2022-10-10,19052,DBI
2022-10-11,22231,DBI
2022-10-12,20926,DBI
2022-10-13,21198,DBI
2022-10-14,19030,DBI
2022-10-15,9667,DBI
2022-10-16,9565,DBI
2022-01-01,614,ggtext
2022-01-02,662,ggtext
2022-01-03,1114,ggtext
2022-01-04,1343,ggtext
2022-01-05,1272,ggtext
2022-01-06,1415,ggtext
2022-01-07,1243,ggtext
2022-01-08,701,ggtext
2022-01-09,812,ggtext
2022-01-10,1474,ggtext
2022-01-11,1567,ggtext
2022-01-12,1602,ggtext
2022-01-13,1628,ggtext
2022-01-14,1426,ggtext
2022-01-15,652,ggtext
2022-01-16,778,ggtext
2022-01-17,NA,ggtext
2022-01-18,1500,ggtext
2022-01-19,1574,ggtext
2022-01-20,1632,ggtext
2022-01-21,1445,ggtext
2022-01-22,788,ggtext
2022-01-23,712,ggtext
2022-01-24,1678,ggtext
2022-01-25,1604,ggtext
2022-01-26,1435,ggtext
2022-01-27,1416,ggtext
2022-01-28,1305,ggtext
2022-01-29,770,ggtext
2022-01-30,723,ggtext
2022-01-31,1474,ggtext
2022-02-01,1416,ggtext
2022-02-02,1560,ggtext
2022-02-03,1508,ggtext
2022-02-04,1377,ggtext
2022-02-05,685,ggtext
2022-02-06,731,ggtext
2022-02-07,1657,ggtext
2022-02-08,1479,ggtext
2022-02-09,1640,ggtext
2022-02-10,1790,ggtext
2022-02-11,1392,ggtext
2022-02-12,775,ggtext
2022-02-13,798,ggtext
2022-02-14,1600,ggtext
2022-02-15,2060,ggtext
2022-02-16,1720,ggtext
2022-02-17,1571,ggtext
2022-02-18,1434,ggtext
2022-02-19,NA,ggtext
2022-02-20,799,ggtext
2022-02-21,1503,ggtext
2022-02-22,1578,ggtext
2022-02-23,1760,ggtext
2022-02-24,1618,ggtext
2022-02-25,1414,ggtext
2022-02-26,724,ggtext
2022-02-27,817,ggtext
2022-02-28,1472,ggtext
2022-03-01,1645,ggtext
2022-03-02,1702,ggtext
2022-03-03,1607,ggtext
2022-03-04,1432,ggtext
2022-03-05,923,ggtext
2022-03-06,900,ggtext
2022-03-07,1741,ggtext
2022-03-08,1854,ggtext
2022-03-09,1800,ggtext
2022-03-10,1936,ggtext
2022-03-11,1421,ggtext
2022-03-12,770,ggtext
2022-03-13,828,ggtext
2022-03-14,1654,ggtext
2022-03-15,3724,ggtext
2022-03-16,2099,ggtext
2022-03-17,4074,ggtext
2022-03-18,2482,ggtext
2022-03-19,1050,ggtext
2022-03-20,1004,ggtext
2022-03-21,3498,ggtext
2022-03-22,1954,ggtext
2022-03-23,2224,ggtext
2022-03-24,1626,ggtext
2022-03-25,1533,ggtext
2022-03-26,1264,ggtext
2022-03-27,1188,ggtext
2022-03-28,1940,ggtext
2022-03-29,1871,ggtext
2022-03-30,1652,ggtext
2022-03-31,1577,ggtext
2022-04-01,1449,ggtext
2022-04-02,NA,ggtext
2022-04-03,893,ggtext
2022-04-04,1645,ggtext
2022-04-05,1755,ggtext
2022-04-06,1845,ggtext
2022-04-07,1650,ggtext
2022-04-08,1425,ggtext
2022-04-09,864,ggtext
2022-04-10,826,ggtext
2022-04-11,1784,ggtext
2022-04-12,1772,ggtext
2022-04-13,1898,ggtext
2022-04-14,3205,ggtext
2022-04-15,1629,ggtext
2022-04-16,991,ggtext
2022-04-17,1108,ggtext
2022-04-18,5218,ggtext
2022-04-19,4247,ggtext
2022-04-20,6040,ggtext
2022-04-21,4146,ggtext
2022-04-22,4628,ggtext
2022-04-23,1088,ggtext
2022-04-24,1310,ggtext
2022-04-25,3007,ggtext
2022-04-26,3333,ggtext
2022-04-27,2866,ggtext
2022-04-28,3722,ggtext
2022-04-29,3776,ggtext
2022-04-30,2533,ggtext
2022-05-01,1535,ggtext
2022-05-02,4988,ggtext
2022-05-03,5381,ggtext
2022-05-04,7242,ggtext
2022-05-05,4347,ggtext
2022-05-06,7560,ggtext
2022-05-07,3771,ggtext
2022-05-08,6260,ggtext
2022-05-09,8932,ggtext
2022-05-10,10478,ggtext
2022-05-11,6620,ggtext
2022-05-12,8491,ggtext
2022-05-13,6805,ggtext
2022-05-14,929,ggtext
2022-05-15,1069,ggtext
2022-05-16,5193,ggtext
2022-05-17,6369,ggtext
2022-05-18,5472,ggtext
2022-05-19,5347,ggtext
2022-05-20,5802,ggtext
2022-05-21,1899,ggtext
2022-05-22,1503,ggtext
2022-05-23,6765,ggtext
2022-05-24,8535,ggtext
2022-05-25,7466,ggtext
2022-05-26,9828,ggtext
2022-05-27,12573,ggtext
2022-05-28,7539,ggtext
2022-05-29,3816,ggtext
2022-05-30,5001,ggtext
2022-05-31,13469,ggtext
2022-06-01,9874,ggtext
2022-06-02,7359,ggtext
2022-06-03,6550,ggtext
2022-06-04,6622,ggtext
2022-06-05,11270,ggtext
2022-06-06,18264,ggtext
2022-06-07,24102,ggtext
2022-06-08,8727,ggtext
2022-06-09,9411,ggtext
2022-06-10,9699,ggtext
2022-06-11,4366,ggtext
2022-06-12,2439,ggtext
2022-06-13,6831,ggtext
2022-06-14,4286,ggtext
2022-06-15,5795,ggtext
2022-06-16,NA,ggtext
2022-06-17,11187,ggtext
2022-06-18,4514,ggtext
2022-06-19,1483,ggtext
2022-06-20,5841,ggtext
2022-06-21,5824,ggtext
2022-06-22,5152,ggtext
2022-06-23,5451,ggtext
2022-06-24,5779,ggtext
2022-06-25,2473,ggtext
2022-06-26,2156,ggtext
2022-06-27,5007,ggtext
2022-06-28,4367,ggtext
2022-06-29,2993,ggtext
2022-06-30,3285,ggtext
2022-07-01,2875,ggtext
2022-07-02,2101,ggtext
2022-07-03,2150,ggtext
2022-07-11,3198,ggtext
2022-07-12,NA,ggtext
2022-07-13,2811,ggtext
2022-07-14,3282,ggtext
2022-07-15,2989,ggtext
2022-07-16,2007,ggtext
2022-07-17,1329,ggtext
2022-07-18,3053,ggtext
2022-07-19,3314,ggtext
2022-07-20,2847,ggtext
2022-07-21,2720,ggtext
2022-07-22,2414,ggtext
2022-07-23,1713,ggtext
2022-07-24,1739,ggtext
2022-07-25,2920,ggtext
2022-07-26,2905,ggtext
2022-07-27,NA,ggtext
2022-07-28,3286,ggtext
2022-07-29,2328,ggtext
2022-07-30,2076,ggtext
2022-07-31,2462,ggtext
2022-08-01,3737,ggtext
2022-08-02,4055,ggtext
2022-08-03,NA,ggtext
2022-08-04,3445,ggtext
2022-08-05,2072,ggtext
2022-08-06,778,ggtext
2022-08-07,923,ggtext
2022-08-08,2644,ggtext
2022-08-09,2160,ggtext
2022-08-10,2771,ggtext
2022-08-11,2849,ggtext
2022-08-12,3426,ggtext
2022-08-13,1521,ggtext
2022-08-14,1287,ggtext
2022-08-15,2536,ggtext
2022-08-16,3713,ggtext
2022-08-17,3485,ggtext
2022-08-18,3207,ggtext
2022-08-19,3284,ggtext
2022-08-20,1418,ggtext
2022-08-21,1373,ggtext
2022-08-22,2901,ggtext
2022-08-23,2879,ggtext
2022-08-24,3030,ggtext
2022-08-25,2610,ggtext
2022-08-26,2644,ggtext
2022-08-27,1632,ggtext
2022-08-28,1187,ggtext
2022-08-29,2377,ggtext
2022-08-30,2742,ggtext
2022-08-31,2724,ggtext
2022-09-01,3281,ggtext
2022-09-02,2667,ggtext
2022-09-03,1534,ggtext
2022-09-04,1745,ggtext
2022-09-05,2484,ggtext
2022-09-06,3530,ggtext
2022-09-07,2342,ggtext
2022-09-08,2476,ggtext
2022-09-09,1909,ggtext
2022-09-10,1155,ggtext
2022-09-11,1316,ggtext
2022-09-12,2726,ggtext
2022-09-13,3184,ggtext
2022-09-14,3137,ggtext
2022-09-15,3373,ggtext
2022-09-16,3432,ggtext
2022-09-17,2139,ggtext
2022-09-18,1811,ggtext
2022-09-19,4684,ggtext
2022-09-20,4303,ggtext
2022-09-21,4457,ggtext
2022-09-22,5722,ggtext
2022-09-23,3460,ggtext
2022-09-24,1654,ggtext
2022-09-25,1816,ggtext
2022-09-26,3950,ggtext
2022-09-27,3654,ggtext
2022-09-28,3916,ggtext
2022-09-29,4617,ggtext
2022-09-30,3614,ggtext
2022-10-01,1983,ggtext
2022-10-02,3300,ggtext
2022-10-03,4598,ggtext
2022-10-04,3854,ggtext
2022-10-05,4429,ggtext
2022-10-06,4325,ggtext
2022-10-07,2490,ggtext
2022-10-08,2161,ggtext
2022-10-09,2129,ggtext
2022-10-10,3143,ggtext
2022-10-11,3723,ggtext
2022-10-12,3775,ggtext
2022-10-13,3475,ggtext
2022-10-14,3409,ggtext
2022-10-15,1739,ggtext
2022-10-16,1964,ggtext
2022-01-01,21862,jsonlite
2022-01-02,23627,jsonlite
2022-01-03,33868,jsonlite
2022-01-04,37258,jsonlite
2022-01-05,37644,jsonlite
2022-01-06,36857,jsonlite
2022-01-07,34553,jsonlite
2022-01-08,21140,jsonlite
2022-01-09,21897,jsonlite
2022-01-10,39714,jsonlite
2022-01-11,41271,jsonlite
2022-01-12,38355,jsonlite
2022-01-13,42023,jsonlite
2022-01-14,38147,jsonlite
2022-01-15,24776,jsonlite
2022-01-16,25203,jsonlite
2022-01-17,50511,jsonlite
2022-01-18,65147,jsonlite
2022-01-19,65930,jsonlite
2022-01-20,47913,jsonlite
2022-01-21,39910,jsonlite
2022-01-22,23878,jsonlite
2022-01-23,24514,jsonlite
2022-01-24,45459,jsonlite
2022-01-25,46294,jsonlite
2022-01-26,50084,jsonlite
2022-01-27,46527,jsonlite
2022-01-28,39750,jsonlite
2022-01-29,23213,jsonlite
2022-01-30,23567,jsonlite
2022-01-31,41948,jsonlite
2022-02-01,45423,jsonlite
2022-02-02,NA,jsonlite
2022-02-03,46519,jsonlite
2022-02-04,48486,jsonlite
2022-02-05,32799,jsonlite
2022-02-06,40341,jsonlite
2022-02-07,65275,jsonlite
2022-02-08,66084,jsonlite
2022-02-09,76852,jsonlite
2022-02-10,65985,jsonlite
2022-02-11,53799,jsonlite
2022-02-12,35458,jsonlite
2022-02-13,33466,jsonlite
2022-02-14,55166,jsonlite
2022-02-15,NA,jsonlite
2022-02-16,56445,jsonlite
2022-02-17,56176,jsonlite
2022-02-18,50210,jsonlite
2022-02-19,38105,jsonlite
2022-02-20,35897,jsonlite
2022-02-21,53095,jsonlite
2022-02-22,67205,jsonlite
2022-02-23,68099,jsonlite
2022-02-24,58842,jsonlite
2022-02-25,51027,jsonlite
2022-02-26,35913,jsonlite
2022-02-27,35919,jsonlite
2022-02-28,49081,jsonlite
2022-03-01,51928,jsonlite
2022-03-02,52371,jsonlite
2022-03-03,50146,jsonlite
2022-03-04,45738,jsonlite
2022-03-05,29116,jsonlite
2022-03-06,29678,jsonlite
2022-03-07,50617,jsonlite
2022-03-08,51647,jsonlite
2022-03-09,49672,jsonlite
2022-03-10,49053,jsonlite
2022-03-11,43906,jsonlite
2022-03-12,26757,jsonlite
2022-03-13,26994,jsonlite
2022-03-14,48059,jsonlite
2022-03-15,52445,jsonlite
2022-03-16,61800,jsonlite
2022-03-17,68988,jsonlite
2022-03-18,65085,jsonlite
2022-03-19,48550,jsonlite
2022-03-20,48248,jsonlite
2022-03-21,70999,jsonlite
2022-03-22,69636,jsonlite
2022-03-23,71267,jsonlite
2022-03-24,69189,jsonlite
2022-03-25,56270,jsonlite
2022-03-26,41911,jsonlite
2022-03-27,43084,jsonlite
2022-03-28,61489,jsonlite
2022-03-29,64143,jsonlite
2022-03-30,61202,jsonlite
2022-03-31,61393,jsonlite
2022-04-01,55100,jsonlite
2022-04-02,41061,jsonlite
2022-04-03,36843,jsonlite
2022-04-04,49661,jsonlite
2022-04-05,51520,jsonlite
2022-04-06,43116,jsonlite
2022-04-07,41241,jsonlite
2022-04-08,36506,jsonlite
2022-04-09,23542,jsonlite
2022-04-10,22605,jsonlite
2022-04-11,43641,jsonlite
2022-04-12,40153,jsonlite
2022-04-13,39926,jsonlite
2022-04-14,39598,jsonlite
2022-04-15,28079,jsonlite
2022-04-16,21650,jsonlite
2022-04-17,20580,jsonlite
2022-04-18,36641,jsonlite
2022-04-19,43977,jsonlite
2022-04-20,41981,jsonlite
2022-04-21,43008,jsonlite
2022-04-22,39802,jsonlite
2022-04-23,24149,jsonlite
2022-04-24,27810,jsonlite
2022-04-25,47162,jsonlite
2022-04-26,49725,jsonlite
2022-04-27,44422,jsonlite
2022-04-28,45373,jsonlite
2022-04-29,44769,jsonlite
2022-04-30,26210,jsonlite
2022-05-01,26488,jsonlite
2022-05-02,42635,jsonlite
2022-05-03,49836,jsonlite
2022-05-04,48517,jsonlite
2022-05-05,46828,jsonlite
2022-05-06,43975,jsonlite
2022-05-07,29480,jsonlite
2022-05-08,26406,jsonlite
2022-05-09,NA,jsonlite
2022-05-10,51346,jsonlite
2022-05-11,49586,jsonlite
2022-05-12,48462,jsonlite
2022-05-13,41499,jsonlite
2022-05-14,24070,jsonlite
2022-05-15,25062,jsonlite
2022-05-16,47657,jsonlite
2022-05-17,NA,jsonlite
2022-05-18,64693,jsonlite
2022-05-19,64793,jsonlite
2022-05-20,61253,jsonlite
2022-05-21,36573,jsonlite
2022-05-22,25514,jsonlite
2022-05-23,49357,jsonlite
2022-05-24,48356,jsonlite
2022-05-25,44474,jsonlite
2022-05-26,40963,jsonlite
2022-05-27,39322,jsonlite
2022-05-28,24482,jsonlite
2022-05-29,22354,jsonlite
2022-05-30,41672,jsonlite
2022-05-31,42555,jsonlite
2022-06-01,40888,jsonlite
2022-06-02,40629,jsonlite
2022-06-03,38056,jsonlite
2022-06-04,23509,jsonlite
2022-06-05,24029,jsonlite
2022-06-06,40383,jsonlite
2022-06-07,46895,jsonlite
2022-06-08,50446,jsonlite
2022-06-09,47771,jsonlite
2022-06-10,44006,jsonlite
2022-06-11,25604,jsonlite
2022-06-12,25994,jsonlite
2022-06-13,45309,jsonlite
2022-06-14,44625,jsonlite
2022-06-15,47585,jsonlite
2022-06-16,42751,jsonlite
2022-06-17,39549,jsonlite
2022-06-18,24561,jsonlite
2022-06-19,22704,jsonlite
2022-06-20,41289,jsonlite
2022-06-21,42378,jsonlite
2022-06-22,41639,jsonlite
2022-06-23,40458,jsonlite
2022-06-24,35579,jsonlite
2022-06-25,24405,jsonlite
2022-06-26,22023,jsonlite
2022-06-27,41039,jsonlite
2022-06-28,40692,jsonlite
2022-06-29,38203,jsonlite
2022-06-30,39708,jsonlite
2022-07-01,32757,jsonlite
2022-07-02,19335,jsonlite
2022-07-03,20086,jsonlite
2022-07-11,39498,jsonlite
2022-07-12,40005,jsonlite
2022-07-13,39731,jsonlite
2022-07-14,42346,jsonlite
2022-07-15,38506,jsonlite
2022-07-16,22365,jsonlite
2022-07-17,22741,jsonlite
2022-07-18,37219,jsonlite
2022-07-19,38210,jsonlite
2022-07-20,44371,jsonlite
2022-07-21,38304,jsonlite
2022-07-22,38094,jsonlite
2022-07-23,20749,jsonlite
2022-07-24,20903,jsonlite
2022-07-25,39113,jsonlite
2022-07-26,41401,jsonlite
2022-07-27,35200,jsonlite
2022-07-28,34579,jsonlite
2022-07-29,31677,jsonlite
2022-07-30,19613,jsonlite
2022-07-31,20740,jsonlite
2022-08-01,37063,jsonlite
2022-08-02,37047,jsonlite
2022-08-03,38012,jsonlite
2022-08-04,36928,jsonlite
2022-08-05,31924,jsonlite
2022-08-06,19912,jsonlite
2022-08-07,22109,jsonlite
2022-08-08,36759,jsonlite
2022-08-09,35494,jsonlite
2022-08-10,34862,jsonlite
2022-08-11,34243,jsonlite
2022-08-12,31971,jsonlite
2022-08-13,19435,jsonlite
2022-08-14,21145,jsonlite
2022-08-15,32621,jsonlite
2022-08-16,41650,jsonlite
2022-08-17,36767,jsonlite
2022-08-18,36056,jsonlite
2022-08-19,41353,jsonlite
2022-08-20,31999,jsonlite
2022-08-21,30152,jsonlite
2022-08-22,58849,jsonlite
2022-08-23,57177,jsonlite
2022-08-24,53092,jsonlite
2022-08-25,56168,jsonlite
2022-08-26,39429,jsonlite
2022-08-27,23877,jsonlite
2022-08-28,24085,jsonlite
2022-08-29,46333,jsonlite
2022-08-30,48074,jsonlite
2022-08-31,48837,jsonlite
2022-09-01,47264,jsonlite
2022-09-02,42447,jsonlite
2022-09-03,23616,jsonlite
2022-09-04,23495,jsonlite
2022-09-05,40318,jsonlite
2022-09-06,47633,jsonlite
2022-09-07,48982,jsonlite
